Date Time,Open,High,Low,Close,Volume
2010/6/8,4064.784,4122.39,4047.819,4109.317,100
2010/6/9,4124.807,4212.175,4110.434,4211.881,100
2010/6/10,4191.293,4261.161,4176.428,4223.566,100
2010/6/11,4239.059,4252.102,4193.082,4197.995,100
2010/6/17,4221.599,4237.101,4144.069,4145.243,100
2010/6/18,4131.677,4131.677,3945.727,3972.286,100
2010/6/21,3960.25,4087.447,3924.415,4087.017,100
2010/6/22,4081.642,4136.592,4069.225,4119.722,100
2010/6/23,4098.259,4138.777,4039.925,4094.568,100
2010/6/24,4090.974,4120.84,4070.488,4095.295,100
2010/6/25,4079.192,4080.023,3992.374,4028.433,100
2010/6/28,4023.107,4036.429,3944.47,3961.382,100
2010/6/29,3960.676,3973.927,3735.119,3736.982,100
2010/6/30,3699.181,3701.331,3620.274,3664.464,100
2010/7/1,3657.956,3692.903,3604.357,3606.593,100
2010/7/2,3600.76,3609.002,3430.361,3585.576,100
2010/7/5,3535.741,3586.578,3498.903,3563.882,100
2010/7/6,3556.19,3665.379,3554.071,3665.334,100
2010/7/7,3672.15,3718.931,3656.298,3718.662,100
2010/7/8,3729.238,3736.51,3663.731,3698.342,100
2010/7/9,3699.313,3817.669,3677.338,3807.604,100
2010/7/12,3809.747,3866.782,3799.429,3849.52,100
2010/7/13,3816.463,3816.463,3747.396,3788.751,100
2010/7/14,3795.211,3862.386,3795.176,3824.046,100
2010/7/15,3817.178,3850.196,3735.285,3735.395,100
2010/7/16,3713.659,3764.835,3672.02,3757.432,100
2010/7/19,3718.13,3848.631,3701.931,3842.313,100
2010/7/20,3849.042,3951.542,3848.741,3951.358,100
2010/7/21,3953.773,4001.427,3937.484,3959.427,100
2010/7/22,3947.994,4018.056,3940.463,4017.864,100
2010/7/23,4020.914,4028.513,3965.704,4015.467,100
2010/7/26,4023.064,4071.47,4011.746,4071.094,100
2010/7/27,4062.251,4091.312,4041.898,4068.864,100
2010/7/28,4061.019,4162.66,4050.187,4162.321,100
2010/7/29,4170.762,4196.026,4139.942,4194.04,100
2010/7/30,4181.218,4203.643,4137.235,4191.13,100
2010/8/2,4192.66,4268.395,4192.523,4267.895,100
2010/8/3,4277.27,4289.459,4193.298,4193.641,100
2010/8/4,4178.191,4248.234,4137.646,4248.014,100
2010/8/5,4247.05,4306.648,4231.469,4267.955,100
2010/8/6,4260.63,4356.213,4228.669,4356.012,100
2010/8/9,4357.182,4414.526,4352.923,4413.568,100
2010/8/10,4412.268,4417.203,4246.46,4246.46,100
2010/8/11,4230.353,4309.788,4230.353,4297.904,100
2010/8/12,4248.984,4317.946,4228.531,4241.592,100
2010/8/13,4240.495,4323.248,4212.205,4323.052,100
2010/8/16,4322.02,4429.902,4315.022,4423.315,100
2010/8/17,4436.376,4470.457,4414.214,4457.759,100
2010/8/18,4462.578,4475.923,4409.594,4457.127,100
2010/8/19,4456.274,4491.738,4423.987,4461.488,100
2010/8/20,4442.693,4444.851,4350.155,4366.604,100
2010/8/23,4363.169,4416.826,4362.72,4404.718,100
2010/8/24,4401.523,4476.262,4370.569,4456.497,100
2010/8/25,4428.36,4457.837,4364.061,4368.304,100
2010/8/26,4376.923,4415.836,4355.032,4399.284,100
2010/8/27,4393.99,4437.794,4375.391,4431.444,100
2010/8/30,4453.05,4553.398,4453.05,4553.023,100
2010/8/31,4541.767,4605.176,4529.735,4589.289,100
2010/9/1,4595.208,4613.088,4473.568,4530.229,100
2010/9/2,4562.431,4631,4545.787,4625.395,100
2010/9/3,4632.26,4671.343,4596.122,4662.96,100
2010/9/6,4682.262,4692.106,4616.069,4651.963,100
2010/9/7,4650.949,4680.332,4613.393,4679.942,100
2010/9/8,4660.898,4723.833,4644.349,4720.375,100
2010/9/9,4730.861,4746.029,4649.038,4658.009,100
2010/9/10,4655.704,4712.56,4593.45,4705.31,100
2010/9/13,4713.062,4791.48,4707.358,4789.693,100
2010/9/14,4796.464,4821.55,4770.364,4805.416,100
2010/9/15,4802.611,4802.611,4712.529,4730.143,100
2010/9/16,4721.555,4739.427,4558.399,4610.916,100
2010/9/17,4616.572,4646.197,4575.79,4603.489,100
2010/9/20,4608.853,4622.512,4531.484,4553.12,100
2010/9/21,4561.669,4576.037,4516.613,4546.724,100
2010/9/27,4570.608,4673.762,4570.608,4673.602,100
2010/9/28,4672.15,4695.04,4643.173,4654.345,100
2010/9/29,4648.162,4659.562,4577.403,4590.317,100
2010/9/30,4564.812,4660.605,4553.959,4660.605,100
2010/10/8,4696.379,4787.448,4691.637,4767.967,100
2010/10/11,4784.653,4825.355,4746.544,4789.155,100
2010/10/12,4772.91,4808.126,4748.743,4806.029,100
2010/10/13,4808.389,4838.859,4765.944,4836.737,100
2010/10/14,4842.689,4848.857,4675.383,4679.548,100
2010/10/15,4654.273,4719.928,4638.239,4691.45,100
2010/10/18,4699.028,4701.156,4545.066,4636.639,100
2010/10/19,4637.959,4779.113,4637.05,4778.607,100
2010/10/20,4682.654,4828.9,4661.194,4794.194,100
2010/10/21,4805.704,4844.54,4771.607,4833.8,100
2010/10/22,4837.328,4892.619,4826.825,4877.927,100
2010/10/25,4894.852,4998.892,4894.806,4998.5,100
2010/10/26,5010.024,5046.65,4983.839,5046.148,100
2010/10/27,5046.211,5088.85,4976.714,4994.774,100
2010/10/28,4978.536,5020.066,4952.708,4999.59,100
2010/10/29,5005.657,5068.704,4992.81,5055.492,100
2010/11/1,5072.758,5199.812,5072.758,5199.525,100
2010/11/2,5211.466,5272.446,5171.501,5173.066,100
2010/11/3,5165.912,5197.959,5096.457,5098.539,100
2010/11/4,5104.775,5228.924,5104.775,5228.296,100
2010/11/5,5274.568,5313.483,5244.377,5311.77,100
2010/11/8,5338.512,5431.394,5330.514,5431.091,100
2010/11/9,5435.364,5468.36,5398.702,5467.839,100
2010/11/10,5459.4,5504.881,5432.626,5484.742,100
2010/11/11,5462.758,5581.354,5440.099,5440.099,100
2010/11/12,5411.866,5445.708,5094.799,5111.189,100
2010/11/15,5117.16,5255.852,5083.851,5255.267,100
2010/11/16,5259.513,5288.967,5017.246,5068.465,100
2010/11/17,4989.798,5039.089,4830.509,4855.85,100
2010/11/18,4885.909,4941.199,4814.422,4932.401,100
2010/11/19,4959.062,5081.03,4919.28,5081.03,100
2010/11/22,5049.463,5190.605,5036.316,5150.665,100
2010/11/23,5129.372,5129.372,4970.488,5063.237,100
2010/11/24,5022.128,5206.422,5017.934,5206.149,100
2010/11/25,5228.268,5278.319,5226.983,5259.81,100
2010/11/26,5255.255,5256.399,5169.034,5227.648,100
2010/11/29,5214.449,5273.791,5180.657,5248.747,100
2010/11/30,5238.5,5257.098,4960.708,5110.875,100
2010/12/1,5090.402,5139.96,5071.354,5116.837,100
2010/12/2,5175.258,5192.633,5135.673,5138.487,100
2010/12/3,5135.826,5145.805,5052.433,5100.366,100
2010/12/6,5103.86,5114.069,4989.281,5016.528,100
2010/12/7,4999.589,5088.755,4931.88,5084.583,100
2010/12/8,5077.549,5133.247,5059.584,5069.97,100
2010/12/9,5047.044,5047.044,4964.253,4964.901,100
2010/12/10,4944.929,5045.95,4935.281,5039.165,100
2010/12/13,5063.009,5179.518,5063.009,5179.021,100
2010/12/14,5194.939,5244.531,5181.198,5244.038,100
2010/12/15,5244.803,5276.137,5211.7,5230.68,100
2010/12/16,5219.084,5250.386,5200.879,5216.851,100
2010/12/17,5212.136,5230.33,5187.398,5228.337,100
