2012-09-18	2069.3430	2074.7620	2053.6620	2059.5430
2012-09-19	2061.0610	2069.9500	2055.1980	2067.8310
2012-09-20	2060.3060	2060.3060	2023.0850	2024.8370
2012-09-21	2020.5540	2041.9480	2018.2630	2026.6900
2012-09-24	2015.7670	2040.8500	2005.2630	2033.1920
2012-09-25	2028.6330	2039.0960	2021.8090	2029.2930
2012-09-26	2027.8550	2033.0360	1999.4840	2004.1720
2012-09-27	2003.0990	2068.0710	2002.3240	2056.3230
2012-09-28	2042.8860	2089.6330	2040.3500	2086.1690
2012-10-08	2084.8490	2096.2590	2063.0890	2074.4190
2012-10-09	2081.5890	2119.3360	2081.5890	2115.2300
2012-10-10	2111.5870	2121.9920	2102.5350	2119.9420
2012-10-11	2114.2320	2117.8390	2101.1400	2102.8680
2012-10-12	2109.0700	2127.3070	2092.5110	2104.9320
2012-10-15	2105.0240	2107.1990	2085.1150	2098.7030
2012-10-16	2097.0500	2111.7800	2089.6950	2098.8080
2012-10-17	2104.2800	2113.1620	2088.0440	2105.6180
2012-10-18	2108.4980	2137.6860	2107.4920	2131.6880
2012-10-19	2129.8200	2136.8690	2125.7360	2128.3020
2012-10-22	2118.5210	2138.0270	2112.7520	2132.7580
2012-10-23	2132.1080	2136.2180	2111.9230	2114.4470
2012-10-24	2106.8300	2123.9980	2104.6700	2115.9900
2012-10-25	2114.7640	2128.7400	2100.6090	2101.5800
2012-10-26	2100.1000	2102.1620	2058.0630	2066.2090
2012-10-29	2061.8470	2068.2370	2053.0920	2058.9430
2012-10-30	2059.2020	2075.9050	2054.2640	2062.3470
2012-10-31	2061.1240	2070.4790	2053.5830	2068.8800
2012-11-01	2070.0200	2109.4960	2069.9470	2104.4280
2012-11-02	2105.4490	2119.2240	2096.5310	2117.0460
2012-11-05	2113.3280	2123.3270	2104.5840	2114.0270
2012-11-06	2113.6580	2114.7910	2078.4720	2105.9990
2012-11-07	2102.4190	2112.6310	2093.2890	2105.7300
2012-11-08	2091.2540	2092.5650	2070.6500	2071.5090
2012-11-09	2066.4950	2077.2280	2062.4170	2069.0670
2012-11-12	2069.2140	2079.5710	2061.8400	2079.2740
2012-11-13	2078.1330	2078.1330	2044.0360	2047.8890
2012-11-14	2047.2570	2056.4880	2040.1720	2055.4190
2012-11-15	2045.4560	2053.5600	2029.8740	2030.2900
2012-11-16	2026.5630	2028.6860	2001.7160	2014.7250
2012-11-19	2013.2460	2018.3800	1995.7210	2016.9820
2012-11-20	2020.4330	2023.6110	2004.1700	2008.9230
2012-11-21	2008.2110	2031.1490	1995.1740	2030.3190
2012-11-22	2021.2090	2023.0850	2009.7200	2015.6110
2012-11-23	2020.0150	2034.8840	2017.0040	2027.3840
2012-11-26	2023.3390	2027.2740	2014.0290	2017.4640
2012-11-27	2012.0750	2014.2110	1990.3360	1991.1650
2012-11-28	1984.4800	1984.8630	1968.2130	1973.5230
2012-11-29	1972.9250	1980.5560	1961.8220	1963.4880
2012-11-30	1961.8150	1983.4190	1959.3340	1980.1170
2012-12-03	1977.2540	1988.1910	1957.8840	1959.7670
2012-12-04	1956.6160	1980.1190	1949.4570	1975.1430
2012-12-05	1973.1070	2040.6040	1970.2020	2031.9070
2012-12-06	2029.5620	2036.6090	2018.3790	2029.2370
2012-12-07	2028.7660	2065.7450	2023.9610	2061.7860
2012-12-10	2067.3240	2087.0070	2064.6150	2083.7700
2012-12-11	2077.5570	2088.6350	2070.1920	2074.7040
2012-12-12	2073.2710	2085.9340	2066.3910	2082.7260
2012-12-13	2077.4160	2081.3630	2059.4720	2061.4760
2012-12-14	2062.6890	2152.4960	2062.5430	2150.6250
2012-12-17	2152.0970	2169.5700	2151.9360	2160.3420
2012-12-18	2155.8580	2183.7140	2144.7330	2162.4640
2012-12-19	2158.6700	2175.3950	2154.2870	2162.2390
2012-12-20	2156.1930	2174.8190	2142.9510	2168.3530
2012-12-21	2169.5700	2190.3980	2148.1700	2153.3100
2012-12-24	2150.6540	2170.3940	2149.8250	2159.0530
2012-12-25	2154.3200	2220.2630	2146.8620	2213.6110
2012-12-26	2211.5940	2220.4750	2206.7870	2219.1320
2012-12-27	2223.6550	2234.7240	2204.7900	2205.8970
2012-12-28	2207.9130	2234.8690	2204.0030	2233.2520
2012-12-31	2236.4610	2269.5120	2236.4610	2269.1280
2013-01-04	2289.5100	2296.1130	2256.5600	2276.9920
2013-01-07	2271.6630	2293.3170	2266.8620	2285.3640
2013-01-08	2284.6540	2289.1390	2262.9790	2276.0700
2013-01-09	2271.2990	2283.8960	2259.0510	2275.3400
2013-01-10	2274.3770	2295.4840	2268.6480	2283.6580
2013-01-11	2285.1850	2290.2050	2234.9470	2242.9970
2013-01-14	2236.2880	2317.6170	2235.1070	2311.7400
2013-01-15	2312.4680	2332.7830	2309.3230	2325.6820
2013-01-16	2322.1580	2326.7640	2279.5070	2309.4990
2013-01-17	2305.1400	2305.6020	2275.8770	2284.9090
2013-01-18	2295.8090	2324.5090	2285.9720	2317.0700
2013-01-21	2321.4900	2329.5810	2305.0990	2328.2210
2013-01-22	2326.4900	2335.8060	2301.3010	2315.1390
2013-01-23	2308.5210	2325.1180	2296.4910	2320.9110
2013-01-24	2320.2580	2362.9430	2287.2960	2302.5980
2013-01-25	2300.0010	2308.3800	2288.2620	2291.3040
2013-01-28	2295.3520	2346.9210	2295.3520	2346.5050
2013-01-29	2347.2150	2363.7970	2337.3530	2358.9770
2013-01-30	2360.7480	2383.7630	2347.8900	2382.4750
2013-01-31	2383.4260	2391.8210	2371.2260	2385.4220
2013-02-01	2377.4140	2421.1540	2369.5700	2419.0200
